station,hour,trips_out_lag_1h,trips_out_lag_24h,trips_out_rolling_mean_3h,trips_in_lag_1h,trips_in_lag_24h,trips_in_rolling_mean_3h
3 Ave & E 62 St,11,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,12,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,13,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,14,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,15,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,16,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,17,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,18,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,19,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,20,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,21,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,22,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 62 St,23,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,0,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,1,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,2,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,3,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,4,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,5,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,6,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,7,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,8,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,9,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,10,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,11,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,12,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,13,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,14,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,15,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,16,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,17,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,18,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,19,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,20,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,21,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,22,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 71 St,23,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,0,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,1,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,2,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,3,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,4,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,5,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,6,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,7,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,8,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,9,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,10,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,11,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,12,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,13,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,14,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,15,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,16,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,17,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,18,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,19,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,20,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,21,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,22,0.0,0.0,0.0,0.0,0.0,0.0
3 Ave & E 82 St,23,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
3 St & 7 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,0,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,1,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,2,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,3,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,4,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,5,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,6,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,7,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,8,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,9,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,10,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,11,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,12,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,13,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,14,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,15,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,16,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,17,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,18,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,19,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,20,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,21,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,22,0.0,0.0,0.0,0.0,0.0,0.0
3 St & Prospect Park West,23,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
31 Pl & Hunters Point Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
31 St & Thomson Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,0,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,1,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,2,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,3,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,4,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,5,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,6,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,7,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,8,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,9,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,10,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,11,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,12,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,13,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,14,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,15,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,16,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,17,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,18,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,19,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,20,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,21,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,22,0.0,0.0,0.0,0.0,0.0,0.0
36 Ave & 31 St,23,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,0,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,1,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,2,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,3,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,4,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,5,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,6,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,7,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,8,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,9,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,10,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,11,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,12,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,13,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,14,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,15,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,16,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,17,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,18,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,19,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,20,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,21,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,22,0.0,0.0,0.0,0.0,0.0,0.0
4 Ave & E 12 St,23,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,0,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4 St & Grand St,1,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4 St & Grand St,2,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,3,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,4,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,5,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,6,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,7,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,8,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,9,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,10,0.0,0.0,0.6666667,0.0,0.0,0.33333334
4 St & Grand St,11,0.0,1.0,1.0,0.0,0.0,0.33333334
4 St & Grand St,12,1.0,0.0,0.6666667,0.0,0.0,0.33333334
4 St & Grand St,13,0.0,0.0,0.6666667,0.0,0.0,0.6666667
4 St & Grand St,14,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4 St & Grand St,15,1.0,0.0,0.6666667,0.0,1.0,0.6666667
4 St & Grand St,16,1.0,0.0,1.0,2.0,1.0,1.0
4 St & Grand St,17,1.0,0.0,0.6666667,2.0,1.0,1.3333334
4 St & Grand St,18,0.0,0.0,0.6666667,1.0,0.0,2.0
4 St & Grand St,19,1.0,0.0,0.6666667,0.0,0.0,1.3333334
4 St & Grand St,20,0.0,0.0,0.33333334,0.0,0.0,1.0
4 St & Grand St,21,0.0,0.0,0.33333334,0.0,0.0,0.6666667
4 St & Grand St,22,0.0,0.0,0.0,0.0,0.0,0.0
4 St & Grand St,23,0.0,0.0,0.33333334,0.0,0.0,0.0
4 St & River St,0,0.0,0.0,0.33333334,0.0,0.0,0.0
4 St & River St,1,0.0,0.0,0.33333334,0.0,0.0,0.0
4 St & River St,2,0.0,0.0,0.33333334,0.0,0.0,0.0
4 St & River St,3,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,4,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,5,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,6,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,7,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,8,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,9,0.0,0.0,0.0,0.0,0.0,0.0
4 St & River St,10,0.0,0.0,0.6666667,0.0,0.0,0.0
4 St & River St,11,0.0,0.0,0.6666667,1.0,0.0,0.6666667
4 St & River St,12,0.0,0.0,0.6666667,0.0,0.0,0.6666667
4 St & River St,13,1.0,0.0,0.33333334,0.0,1.0,0.33333334
4 St & River St,14,0.0,0.0,0.33333334,0.0,1.0,0.33333334
4 St & River St,15,0.0,1.0,0.33333334,1.0,1.0,0.6666667
4 St & River St,16,1.0,0.0,0.33333334,1.0,0.0,1.0
4 St & River St,17,0.0,0.0,0.33333334,0.0,0.0,0.6666667
4 St & River St,18,0.0,1.0,0.33333334,0.0,0.0,0.6666667
4 St & River St,19,1.0,0.0,0.33333334,0.0,0.0,0.6666667
4 St & River St,20,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4 St & River St,21,0.0,0.0,0.33333334,0.0,0.0,0.33333334
4 St & River St,22,0.0,0.0,0.0,0.0,0.0,0.33333334
4 St & River St,23,0.0,0.0,0.33333334,0.0,0.0,0.33333334
47 Ave & 31 St,0,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,1,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,2,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,3,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,4,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,5,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,6,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,7,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,8,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,9,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,10,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,11,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,12,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,13,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,14,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,15,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,16,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,17,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,18,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,19,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,20,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,21,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,22,0.0,0.0,0.0,0.0,0.0,0.0
47 Ave & 31 St,23,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,0,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,1,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,2,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,3,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,4,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,5,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,6,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,7,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,8,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,9,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,10,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,11,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,12,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,13,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,14,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,15,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,16,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,17,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,18,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,19,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,20,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,21,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,22,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 30 St,23,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,0,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,1,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,2,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,3,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,4,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,5,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,6,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,7,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,8,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,9,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,10,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,11,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,12,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,13,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,14,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,15,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,16,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,17,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,18,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,19,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,20,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,21,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,22,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 63 St,23,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,0,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,1,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,2,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,3,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,4,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,5,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,6,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,7,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,8,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,9,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,10,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,11,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,12,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,13,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,14,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,15,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,16,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,17,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,18,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,19,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,20,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,21,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,22,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 72 St,23,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,0,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,1,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,2,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,3,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,4,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,5,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,6,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,7,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,8,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,9,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,10,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,11,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,12,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,13,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,14,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,15,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,16,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,17,0.0,0.0,0.0,0.0,0.0,0.0
5 Ave & E 78 St,18,0.0,0.0,0.0,0.0,0.0,0.0
